week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-01-01,BEV-018,STR-025,294,39,98,235,False
2024-01-01,BEV-019,STR-025,136,42,24,154,False
2024-01-01,BEV-020,STR-025,179,149,37,291,False
2024-01-01,BEV-001,STR-026,234,59,79,214,False
2024-01-01,BEV-002,STR-026,183,52,47,188,False
2024-01-01,BEV-003,STR-026,108,52,100,60,False
2024-01-01,BEV-004,STR-026,179,93,64,208,False
2024-01-01,BEV-005,STR-026,144,141,197,88,False
2024-01-01,BEV-006,STR-026,122,136,59,199,False
2024-01-01,BEV-007,STR-026,288,146,91,343,False
2024-01-01,BEV-008,STR-026,179,110,116,173,False
2024-01-01,BEV-009,STR-026,122,65,119,68,False
2024-01-01,BEV-010,STR-026,104,117,61,160,False
2024-01-01,BEV-011,STR-026,274,112,88,298,False
2024-01-01,BEV-012,STR-026,178,124,77,225,False
2024-01-01,BEV-013,STR-026,258,93,76,275,False
2024-01-01,BEV-014,STR-026,196,57,82,171,False
2024-01-01,BEV-015,STR-026,245,20,96,169,False
2024-01-01,BEV-016,STR-026,133,115,58,190,False
2024-01-01,BEV-017,STR-026,101,38,32,107,False
2024-01-01,BEV-018,STR-026,277,53,36,294,False
2024-01-01,BEV-019,STR-026,286,63,117,232,False
2024-01-01,BEV-020,STR-026,196,128,160,164,False
2024-01-01,BEV-001,STR-027,146,133,90,189,False
2024-01-01,BEV-002,STR-027,259,41,163,137,False
2024-01-01,BEV-003,STR-027,108,81,56,133,False
2024-01-01,BEV-004,STR-027,94,134,87,141,False
2024-01-01,BEV-005,STR-027,274,116,119,271,False
2024-01-01,BEV-006,STR-027,166,144,110,200,False
2024-01-01,BEV-007,STR-027,199,26,31,194,False
2024-01-01,BEV-008,STR-027,163,26,29,160,False
2024-01-01,BEV-009,STR-027,96,51,41,106,False
2024-01-01,BEV-010,STR-027,204,98,199,103,False
2024-01-01,BEV-011,STR-027,284,81,55,310,False
2024-01-01,BEV-012,STR-027,137,130,93,174,False
2024-01-01,BEV-013,STR-027,265,108,25,348,False
2024-01-01,BEV-014,STR-027,159,137,82,214,False
2024-01-01,BEV-015,STR-027,80,129,65,144,False
2024-01-01,BEV-016,STR-027,146,81,23,204,False
2024-01-01,BEV-017,STR-027,135,75,60,150,False
2024-01-01,BEV-018,STR-027,157,98,94,161,False
2024-01-01,BEV-019,STR-027,175,67,29,213,False
2024-01-01,BEV-020,STR-027,117,41,137,21,False
2024-01-01,BEV-001,STR-028,287,92,79,300,False
2024-01-01,BEV-002,STR-028,208,144,38,314,False
2024-01-01,BEV-003,STR-028,203,94,22,275,False
2024-01-01,BEV-004,STR-028,276,75,111,240,False
2024-01-01,BEV-005,STR-028,199,31,140,90,False
2024-01-01,BEV-006,STR-028,118,127,99,146,False
2024-01-01,BEV-007,STR-028,219,52,79,192,False
2024-01-01,BEV-008,STR-028,199,102,36,265,False
2024-01-01,BEV-009,STR-028,260,38,49,249,False
2024-01-01,BEV-010,STR-028,265,104,42,327,False
2024-01-01,BEV-011,STR-028,290,147,22,415,False
2024-01-01,BEV-012,STR-028,122,92,34,180,False
2024-01-01,BEV-013,STR-028,252,105,97,260,False
2024-01-01,BEV-014,STR-028,98,30,103,25,False
2024-01-01,BEV-015,STR-028,263,147,57,353,False
2024-01-01,BEV-016,STR-028,232,118,79,271,False
2024-01-01,BEV-017,STR-028,276,64,33,307,False
2024-01-01,BEV-018,STR-028,141,114,91,164,False
2024-01-01,BEV-019,STR-028,221,53,113,161,False
2024-01-01,BEV-020,STR-028,177,79,208,48,False
2024-01-01,BEV-001,STR-029,143,61,60,144,False
2024-01-01,BEV-002,STR-029,228,123,144,207,False
2024-01-01,BEV-003,STR-029,212,85,65,232,False
2024-01-01,BEV-004,STR-029,277,133,99,311,False
2024-01-01,BEV-005,STR-029,268,85,145,208,False
2024-01-01,BEV-006,STR-029,166,81,116,131,False
2024-01-01,BEV-007,STR-029,227,39,97,169,False
2024-01-01,BEV-008,STR-029,103,28,45,86,False
2024-01-01,BEV-009,STR-029,195,60,151,104,False
2024-01-01,BEV-010,STR-029,92,65,34,123,False
2024-01-01,BEV-011,STR-029,157,90,63,184,False
2024-01-01,BEV-012,STR-029,277,78,94,261,False
2024-01-01,BEV-013,STR-029,283,70,25,328,False
2024-01-01,BEV-014,STR-029,95,70,92,73,False
2024-01-01,BEV-015,STR-029,207,30,51,186,False
2024-01-01,BEV-016,STR-029,147,140,176,111,False
2024-01-01,BEV-017,STR-029,259,91,81,269,False
2024-01-01,BEV-018,STR-029,270,64,26,308,False
2024-01-01,BEV-019,STR-029,85,25,99,11,False
2024-01-01,BEV-020,STR-029,170,92,102,160,False
2024-01-01,BEV-001,STR-030,143,57,106,94,False
2024-01-01,BEV-002,STR-030,276,97,106,267,False
2024-01-01,BEV-003,STR-030,281,82,87,276,False
2024-01-01,BEV-004,STR-030,190,90,190,90,False
2024-01-01,BEV-005,STR-030,99,96,51,144,False
2024-01-01,BEV-006,STR-030,143,56,101,98,False
2024-01-01,BEV-007,STR-030,187,29,102,114,False
2024-01-01,BEV-008,STR-030,241,64,115,190,False
2024-01-01,BEV-009,STR-030,142,32,78,96,False
2024-01-01,BEV-010,STR-030,104,146,93,157,False
2024-01-01,BEV-011,STR-030,123,93,80,136,False
2024-01-01,BEV-012,STR-030,195,88,82,201,False
2024-01-01,BEV-013,STR-030,281,66,26,321,False
2024-01-01,BEV-014,STR-030,170,69,213,26,False
2024-01-01,BEV-015,STR-030,195,52,56,191,False
2024-01-01,BEV-016,STR-030,171,123,39,255,False
2024-01-01,BEV-017,STR-030,210,79,110,179,False
2024-01-01,BEV-018,STR-030,108,135,117,126,False
2024-01-01,BEV-019,STR-030,121,51,85,87,False
2024-01-01,BEV-020,STR-030,235,118,55,298,False
2024-01-01,BEV-001,STR-031,199,66,94,171,False
2024-01-01,BEV-002,STR-031,96,48,22,122,False
2024-01-01,BEV-003,STR-031,127,149,108,168,False
2024-01-01,BEV-004,STR-031,112,147,174,85,False
2024-01-01,BEV-005,STR-031,270,87,97,260,False
2024-01-01,BEV-006,STR-031,118,138,82,174,False
2024-01-01,BEV-007,STR-031,147,71,79,139,False
2024-01-01,BEV-008,STR-031,259,89,33,315,False
2024-01-01,BEV-009,STR-031,115,51,108,58,False
2024-01-01,BEV-010,STR-031,84,123,89,118,False
2024-01-01,BEV-011,STR-031,227,87,190,124,False
2024-01-01,BEV-012,STR-031,229,24,166,87,False
2024-01-01,BEV-013,STR-031,89,133,66,156,False
2024-01-01,BEV-014,STR-031,244,75,29,290,False
2024-01-01,BEV-015,STR-031,165,119,33,251,False
2024-01-01,BEV-016,STR-031,223,21,112,132,False
2024-01-01,BEV-017,STR-031,222,82,113,191,False
2024-01-01,BEV-018,STR-031,256,113,24,345,False
2024-01-01,BEV-019,STR-031,145,137,96,186,False
2024-01-01,BEV-020,STR-031,108,59,47,120,False
2024-01-01,BEV-001,STR-032,90,145,56,179,False
2024-01-01,BEV-002,STR-032,166,109,95,180,False
2024-01-01,BEV-003,STR-032,158,122,63,217,False
2024-01-01,BEV-004,STR-032,160,118,98,180,False
2024-01-01,BEV-005,STR-032,179,30,80,129,False
2024-01-01,BEV-006,STR-032,107,67,97,77,False
2024-01-01,BEV-007,STR-032,107,65,77,95,False
2024-01-01,BEV-008,STR-032,271,74,89,256,False
2024-01-01,BEV-009,STR-032,162,138,78,222,False
2024-01-01,BEV-010,STR-032,81,30,70,41,False
2024-01-01,BEV-011,STR-032,82,61,50,93,False
2024-01-01,BEV-012,STR-032,236,111,117,230,False
2024-01-01,BEV-013,STR-032,238,96,79,255,False
2024-01-01,BEV-014,STR-032,232,139,69,302,False
2024-01-01,BEV-015,STR-032,213,135,57,291,False
2024-01-01,BEV-016,STR-032,146,60,64,142,False
2024-01-01,BEV-017,STR-032,260,58,69,249,False
2024-01-01,BEV-018,STR-032,134,90,47,177,False
2024-01-01,BEV-019,STR-032,296,149,115,330,False
2024-01-01,BEV-020,STR-032,87,133,105,115,False
2024-01-01,BEV-001,STR-033,142,116,149,109,False
2024-01-01,BEV-002,STR-033,235,93,101,227,False
2024-01-01,BEV-003,STR-033,245,37,37,245,False
2024-01-01,BEV-004,STR-033,269,116,108,277,False
2024-01-01,BEV-005,STR-033,102,143,52,193,False
2024-01-01,BEV-006,STR-033,247,79,50,276,False
2024-01-01,BEV-007,STR-033,164,24,72,116,False
2024-01-01,BEV-008,STR-033,178,130,109,199,False
2024-01-01,BEV-009,STR-033,236,79,168,147,False
2024-01-01,BEV-010,STR-033,243,133,81,295,False
2024-01-01,BEV-011,STR-033,161,125,79,207,False
2024-01-01,BEV-012,STR-033,220,137,23,334,False
2024-01-01,BEV-013,STR-033,278,142,135,285,False
2024-01-01,BEV-014,STR-033,247,140,94,293,False
2024-01-01,BEV-015,STR-033,277,21,73,225,False
2024-01-01,BEV-016,STR-033,197,93,104,186,False
2024-01-01,BEV-017,STR-033,206,137,95,248,False
2024-01-01,BEV-018,STR-033,187,62,34,215,False
2024-01-01,BEV-019,STR-033,256,131,79,308,False
2024-01-01,BEV-020,STR-033,229,38,52,215,False
2024-01-01,BEV-001,STR-034,211,38,54,195,False
2024-01-01,BEV-002,STR-034,99,23,109,13,False
2024-01-01,BEV-003,STR-034,128,22,91,59,False
2024-01-01,BEV-004,STR-034,131,147,156,122,False
2024-01-01,BEV-005,STR-034,115,122,91,146,False
2024-01-01,BEV-006,STR-034,298,35,122,211,False
2024-01-01,BEV-007,STR-034,126,99,24,201,False
2024-01-01,BEV-008,STR-034,125,119,56,188,False
2024-01-01,BEV-009,STR-034,262,117,119,260,False
2024-01-01,BEV-010,STR-034,295,143,67,371,False
2024-01-01,BEV-011,STR-034,246,103,85,264,False
2024-01-01,BEV-012,STR-034,140,28,42,126,False
2024-01-01,BEV-013,STR-034,292,84,99,277,False
2024-01-01,BEV-014,STR-034,170,141,34,277,False
2024-01-01,BEV-015,STR-034,138,131,94,175,False
2024-01-01,BEV-016,STR-034,192,137,119,210,False
2024-01-01,BEV-017,STR-034,86,131,87,130,False
2024-01-01,BEV-018,STR-034,201,80,71,210,False
2024-01-01,BEV-019,STR-034,136,105,72,169,False
2024-01-01,BEV-020,STR-034,241,103,109,235,False
2024-01-01,BEV-001,STR-035,124,64,109,79,False
2024-01-01,BEV-002,STR-035,94,55,94,55,False
2024-01-01,BEV-003,STR-035,125,61,140,46,False
2024-01-01,BEV-004,STR-035,237,137,61,313,False
2024-01-01,BEV-005,STR-035,112,145,139,118,False
2024-01-01,BEV-006,STR-035,189,89,20,258,False
2024-01-01,BEV-007,STR-035,250,129,64,315,False
2024-01-01,BEV-008,STR-035,246,144,32,358,False
2024-01-01,BEV-009,STR-035,293,58,57,294,False
2024-01-01,BEV-010,STR-035,260,102,29,333,False
2024-01-01,BEV-011,STR-035,293,125,89,329,False
2024-01-01,BEV-012,STR-035,142,44,56,130,False
2024-01-01,BEV-013,STR-035,120,78,75,123,False
2024-01-01,BEV-014,STR-035,256,49,59,246,False
2024-01-01,BEV-015,STR-035,124,72,88,108,False
2024-01-01,BEV-016,STR-035,233,59,197,95,False
2024-01-01,BEV-017,STR-035,219,20,41,198,False
2024-01-01,BEV-018,STR-035,149,148,34,263,False
2024-01-01,BEV-019,STR-035,215,131,90,256,False
2024-01-01,BEV-020,STR-035,112,134,29,217,False
2024-01-01,BEV-001,STR-036,257,123,96,284,False
2024-01-01,BEV-002,STR-036,213,98,78,233,False
2024-01-01,BEV-003,STR-036,277,25,86,216,False
2024-01-01,BEV-004,STR-036,116,46,89,73,False
2024-01-01,BEV-005,STR-036,185,88,65,208,False
2024-01-01,BEV-006,STR-036,202,36,109,129,False
2024-01-01,BEV-007,STR-036,184,137,51,270,False
2024-01-01,BEV-008,STR-036,102,58,55,105,False
2024-01-01,BEV-009,STR-036,240,29,116,153,False
2024-01-01,BEV-010,STR-036,162,92,92,162,False
2024-01-01,BEV-011,STR-036,222,62,89,195,False
2024-01-01,BEV-012,STR-036,167,31,87,111,False
2024-01-01,BEV-013,STR-036,101,37,79,59,False
2024-01-01,BEV-014,STR-036,273,81,24,330,False
2024-01-01,BEV-015,STR-036,268,98,51,315,False
2024-01-01,BEV-016,STR-036,246,124,91,279,False
2024-01-01,BEV-017,STR-036,86,53,63,76,False
2024-01-01,BEV-018,STR-036,274,82,22,334,False
2024-01-01,BEV-019,STR-036,209,128,35,302,False
2024-01-01,BEV-020,STR-036,298,82,117,263,False
2024-01-01,BEV-001,STR-037,209,70,27,252,False
2024-01-01,BEV-002,STR-037,120,104,137,87,False
2024-01-01,BEV-003,STR-037,150,20,74,96,False
2024-01-01,BEV-004,STR-037,88,127,81,134,False
2024-01-01,BEV-005,STR-037,180,141,130,191,False
2024-01-01,BEV-006,STR-037,187,23,103,107,False
2024-01-01,BEV-007,STR-037,228,80,49,259,False
2024-01-01,BEV-008,STR-037,105,136,201,40,False
2024-01-01,BEV-009,STR-037,251,97,145,203,False
2024-01-01,BEV-010,STR-037,217,101,174,144,False
2024-01-01,BEV-011,STR-037,298,100,125,273,False
2024-01-01,BEV-012,STR-037,281,94,116,259,False
2024-01-01,BEV-013,STR-037,126,107,85,148,False
2024-01-01,BEV-014,STR-037,162,139,31,270,False
2024-01-01,BEV-015,STR-037,202,73,71,204,False
2024-01-01,BEV-016,STR-037,266,44,45,265,False
2024-01-01,BEV-017,STR-037,146,40,74,112,False
2024-01-01,BEV-018,STR-037,101,48,41,108,False
2024-01-01,BEV-019,STR-037,128,126,105,149,False
2024-01-01,BEV-020,STR-037,104,95,58,141,False
2024-01-01,BEV-001,STR-038,128,24,54,98,False
2024-01-01,BEV-002,STR-038,236,24,70,190,False
2024-01-01,BEV-003,STR-038,118,100,33,185,False
2024-01-01,BEV-004,STR-038,109,21,40,90,False
2024-01-01,BEV-005,STR-038,94,70,110,54,False
2024-01-01,BEV-006,STR-038,102,45,197,0,True
2024-01-01,BEV-007,STR-038,90,147,85,152,False
2024-01-01,BEV-008,STR-038,103,90,73,120,False
2024-01-01,BEV-009,STR-038,217,116,114,219,False
2024-01-01,BEV-010,STR-038,189,91,163,117,False
2024-01-01,BEV-011,STR-038,285,90,83,292,False
2024-01-01,BEV-012,STR-038,289,109,40,358,False
2024-01-01,BEV-013,STR-038,206,142,44,304,False
2024-01-01,BEV-014,STR-038,222,52,64,210,False
2024-01-01,BEV-015,STR-038,218,77,51,244,False
2024-01-01,BEV-016,STR-038,225,41,111,155,False
2024-01-01,BEV-017,STR-038,168,137,183,122,False
2024-01-01,BEV-018,STR-038,259,63,51,271,False
2024-01-01,BEV-019,STR-038,238,28,21,245,False
2024-01-01,BEV-020,STR-038,129,138,102,165,False
2024-01-01,BEV-001,STR-039,140,38,32,146,False
2024-01-01,BEV-002,STR-039,131,74,45,160,False
2024-01-01,BEV-003,STR-039,104,88,106,86,False
2024-01-01,BEV-004,STR-039,154,91,118,127,False
2024-01-01,BEV-005,STR-039,104,110,47,167,False
2024-01-01,BEV-006,STR-039,154,83,26,211,False
2024-01-01,BEV-007,STR-039,161,116,116,161,False
2024-01-01,BEV-008,STR-039,179,36,89,126,False
2024-01-01,BEV-009,STR-039,84,86,71,99,False
2024-01-01,BEV-010,STR-039,180,132,57,255,False
2024-01-01,BEV-011,STR-039,108,68,144,32,False
2024-01-01,BEV-012,STR-039,246,28,118,156,False
2024-01-01,BEV-013,STR-039,279,97,111,265,False
2024-01-01,BEV-014,STR-039,261,79,117,223,False
2024-01-01,BEV-015,STR-039,131,140,21,250,False
2024-01-01,BEV-016,STR-039,154,30,40,144,False
2024-01-01,BEV-017,STR-039,183,94,98,179,False
2024-01-01,BEV-018,STR-039,115,128,106,137,False
2024-01-01,BEV-019,STR-039,162,47,58,151,False
2024-01-01,BEV-020,STR-039,132,73,32,173,False
2024-01-01,BEV-001,STR-040,260,84,104,240,False
2024-01-01,BEV-002,STR-040,132,59,64,127,False
2024-01-01,BEV-003,STR-040,120,94,100,114,False
2024-01-01,BEV-004,STR-040,108,59,79,88,False
2024-01-01,BEV-005,STR-040,209,67,65,211,False
2024-01-01,BEV-006,STR-040,80,78,152,6,False
2024-01-01,BEV-007,STR-040,239,107,118,228,False
2024-01-01,BEV-008,STR-040,81,78,139,20,False
2024-01-01,BEV-009,STR-040,210,68,147,131,False
2024-01-01,BEV-010,STR-040,295,95,79,311,False
2024-01-01,BEV-011,STR-040,113,81,224,0,True
2024-01-01,BEV-012,STR-040,113,42,62,93,False
2024-01-01,BEV-013,STR-040,98,79,105,72,False
2024-01-01,BEV-014,STR-040,206,115,187,134,False
2024-01-01,BEV-015,STR-040,235,109,156,188,False
2024-01-01,BEV-016,STR-040,128,64,96,96,False
2024-01-01,BEV-017,STR-040,155,126,143,138,False
2024-01-01,BEV-018,STR-040,139,139,43,235,False
2024-01-01,BEV-019,STR-040,246,74,58,262,False
2024-01-01,BEV-020,STR-040,265,50,55,260,False
2024-01-08,BEV-001,STR-001,194,49,70,173,False
2024-01-08,BEV-002,STR-001,128,94,24,198,False
2024-01-08,BEV-003,STR-001,285,87,115,257,False
2024-01-08,BEV-004,STR-001,179,148,29,298,False
2024-01-08,BEV-005,STR-001,251,122,115,258,False
2024-01-08,BEV-006,STR-001,244,107,100,251,False
2024-01-08,BEV-007,STR-001,247,133,57,323,False
2024-01-08,BEV-008,STR-001,92,132,55,169,False
2024-01-08,BEV-009,STR-001,245,83,97,231,False
2024-01-08,BEV-010,STR-001,115,123,108,130,False
2024-01-08,BEV-011,STR-001,190,24,112,102,False
2024-01-08,BEV-012,STR-001,227,91,187,131,False
2024-01-08,BEV-013,STR-001,235,147,114,268,False
2024-01-08,BEV-014,STR-001,221,75,51,245,False
2024-01-08,BEV-015,STR-001,152,110,30,232,False
2024-01-08,BEV-016,STR-001,273,48,56,265,False
2024-01-08,BEV-017,STR-001,207,46,78,175,False
2024-01-08,BEV-018,STR-001,147,110,108,149,False
2024-01-08,BEV-019,STR-001,290,29,80,239,False
2024-01-08,BEV-020,STR-001,206,45,40,211,False
2024-01-08,BEV-001,STR-002,150,110,51,209,False
2024-01-08,BEV-002,STR-002,173,95,85,183,False
2024-01-08,BEV-003,STR-002,183,96,32,247,False
2024-01-08,BEV-004,STR-002,271,60,38,293,False
2024-01-08,BEV-005,STR-002,211,85,115,181,False
2024-01-08,BEV-006,STR-002,244,53,176,121,False
2024-01-08,BEV-007,STR-002,201,69,32,238,False
2024-01-08,BEV-008,STR-002,277,109,48,338,False
2024-01-08,BEV-009,STR-002,282,61,117,226,False
2024-01-08,BEV-010,STR-002,208,53,107,154,False
2024-01-08,BEV-011,STR-002,292,24,41,275,False
2024-01-08,BEV-012,STR-002,169,140,109,200,False
2024-01-08,BEV-013,STR-002,241,48,42,247,False
2024-01-08,BEV-014,STR-002,181,59,58,182,False
2024-01-08,BEV-015,STR-002,287,134,71,350,False
2024-01-08,BEV-016,STR-002,97,142,67,172,False
2024-01-08,BEV-017,STR-002,128,84,23,189,False
2024-01-08,BEV-018,STR-002,282,89,174,197,False
2024-01-08,BEV-019,STR-002,86,80,57,109,False
2024-01-08,BEV-020,STR-002,271,123,60,334,False
2024-01-08,BEV-001,STR-003,167,36,28,175,False
2024-01-08,BEV-002,STR-003,251,95,197,149,False
2024-01-08,BEV-003,STR-003,105,127,97,135,False
2024-01-08,BEV-004,STR-003,212,64,96,180,False
2024-01-08,BEV-005,STR-003,154,77,114,117,False
2024-01-08,BEV-006,STR-003,121,113,75,159,False
2024-01-08,BEV-007,STR-003,267,39,77,229,False
2024-01-08,BEV-008,STR-003,291,43,39,295,False
2024-01-08,BEV-009,STR-003,170,71,56,185,False
2024-01-08,BEV-010,STR-003,217,125,73,269,False
2024-01-08,BEV-011,STR-003,252,20,40,232,False
2024-01-08,BEV-012,STR-003,291,44,65,270,False
2024-01-08,BEV-013,STR-003,283,131,76,338,False
2024-01-08,BEV-014,STR-003,182,124,36,270,False
2024-01-08,BEV-015,STR-003,232,67,23,276,False
2024-01-08,BEV-016,STR-003,262,85,22,325,False
2024-01-08,BEV-017,STR-003,296,43,99,240,False
2024-01-08,BEV-018,STR-003,161,110,23,248,False
2024-01-08,BEV-019,STR-003,251,54,43,262,False
2024-01-08,BEV-020,STR-003,113,25,101,37,False
2024-01-08,BEV-001,STR-004,256,31,106,181,False
2024-01-08,BEV-002,STR-004,218,66,41,243,False
2024-01-08,BEV-003,STR-004,139,68,175,32,False
2024-01-08,BEV-004,STR-004,131,80,83,128,False
2024-01-08,BEV-005,STR-004,293,114,64,343,False
2024-01-08,BEV-006,STR-004,199,59,115,143,False
2024-01-08,BEV-007,STR-004,169,90,216,43,False
2024-01-08,BEV-008,STR-004,282,80,64,298,False
2024-01-08,BEV-009,STR-004,229,57,89,197,False
2024-01-08,BEV-010,STR-004,291,80,66,305,False
2024-01-08,BEV-011,STR-004,290,102,161,231,False
2024-01-08,BEV-012,STR-004,179,137,109,207,False
2024-01-08,BEV-013,STR-004,126,46,143,29,False
2024-01-08,BEV-014,STR-004,288,144,187,245,False
2024-01-08,BEV-015,STR-004,99,61,112,48,False
2024-01-08,BEV-016,STR-004,120,91,163,48,False
2024-01-08,BEV-017,STR-004,137,59,161,35,False
2024-01-08,BEV-018,STR-004,282,138,58,362,False
2024-01-08,BEV-019,STR-004,237,137,26,348,False
2024-01-08,BEV-020,STR-004,141,106,65,182,False
2024-01-08,BEV-001,STR-005,149,118,79,188,False
2024-01-08,BEV-002,STR-005,222,143,103,262,False
2024-01-08,BEV-003,STR-005,299,26,55,270,False
2024-01-08,BEV-004,STR-005,213,46,43,216,False
2024-01-08,BEV-005,STR-005,81,80,49,112,False
2024-01-08,BEV-006,STR-005,239,84,26,297,False
2024-01-08,BEV-007,STR-005,222,29,173,78,False
2024-01-08,BEV-008,STR-005,89,56,114,31,False
2024-01-08,BEV-009,STR-005,111,55,96,70,False
2024-01-08,BEV-010,STR-005,143,92,92,143,False
2024-01-08,BEV-011,STR-005,95,124,75,144,False
2024-01-08,BEV-012,STR-005,162,141,168,135,False
2024-01-08,BEV-013,STR-005,251,95,76,270,False
2024-01-08,BEV-014,STR-005,114,144,51,207,False
2024-01-08,BEV-015,STR-005,130,126,39,217,False
2024-01-08,BEV-016,STR-005,265,24,106,183,False
2024-01-08,BEV-017,STR-005,245,25,48,222,False
2024-01-08,BEV-018,STR-005,258,31,33,256,False
2024-01-08,BEV-019,STR-005,193,133,154,172,False
2024-01-08,BEV-020,STR-005,147,126,52,221,False
2024-01-08,BEV-001,STR-006,138,37,87,88,False
2024-01-08,BEV-002,STR-006,260,50,90,220,False
2024-01-08,BEV-003,STR-006,114,23,52,85,False
2024-01-08,BEV-004,STR-006,88,128,80,136,False
2024-01-08,BEV-005,STR-006,222,61,84,199,False
2024-01-08,BEV-006,STR-006,266,104,36,334,False
2024-01-08,BEV-007,STR-006,175,131,124,182,False
2024-01-08,BEV-008,STR-006,111,99,66,144,False
2024-01-08,BEV-009,STR-006,124,24,70,78,False
2024-01-08,BEV-010,STR-006,238,20,105,153,False
2024-01-08,BEV-011,STR-006,140,86,59,167,False
2024-01-08,BEV-012,STR-006,292,86,78,300,False
2024-01-08,BEV-013,STR-006,249,115,127,237,False
2024-01-08,BEV-014,STR-006,173,78,40,211,False
2024-01-08,BEV-015,STR-006,257,53,125,185,False
2024-01-08,BEV-016,STR-006,191,87,104,174,False
2024-01-08,BEV-017,STR-006,261,126,111,276,False
2024-01-08,BEV-018,STR-006,160,27,77,110,False
2024-01-08,BEV-019,STR-006,242,43,44,241,False
2024-01-08,BEV-020,STR-006,82,100,36,146,False
2024-01-08,BEV-001,STR-007,115,123,25,213,False
2024-01-08,BEV-002,STR-007,160,78,77,161,False
2024-01-08,BEV-003,STR-007,173,41,70,144,False
2024-01-08,BEV-004,STR-007,244,145,31,358,False
2024-01-08,BEV-005,STR-007,91,31,43,79,False
2024-01-08,BEV-006,STR-007,165,122,60,227,False
2024-01-08,BEV-007,STR-007,135,125,104,156,False
2024-01-08,BEV-008,STR-007,223,52,28,247,False
2024-01-08,BEV-009,STR-007,196,68,108,156,False
2024-01-08,BEV-010,STR-007,157,37,169,25,False
2024-01-08,BEV-011,STR-007,223,126,36,313,False
2024-01-08,BEV-012,STR-007,269,109,111,267,False
2024-01-08,BEV-013,STR-007,158,119,37,240,False
2024-01-08,BEV-014,STR-007,234,137,43,328,False
2024-01-08,BEV-015,STR-007,199,146,55,290,False
2024-01-08,BEV-016,STR-007,160,73,82,151,False
2024-01-08,BEV-017,STR-007,167,118,79,206,False
2024-01-08,BEV-018,STR-007,147,60,114,93,False
2024-01-08,BEV-019,STR-007,268,20,46,242,False
2024-01-08,BEV-020,STR-007,88,94,22,160,False
2024-01-08,BEV-001,STR-008,159,112,68,203,False
2024-01-08,BEV-002,STR-008,222,78,118,182,False
2024-01-08,BEV-003,STR-008,273,29,112,190,False
2024-01-08,BEV-004,STR-008,256,49,69,236,False
2024-01-08,BEV-005,STR-008,102,41,79,64,False
2024-01-08,BEV-006,STR-008,258,61,45,274,False
